UTME    UTMN    DICT
219     2470    4332
218     2470    4332
224     2465    4332
220     2461    4332
217     2470    4332
215     2470    4332
227     2462    4332
212     2470    4332
219     2465    4332
211     2470    4332
222     2463    4332
218     2465    4332
218     2461    4332
213     2467    4332
217     2461    4332
226     2462    4332
225     2463    4332
215     2465    4332
214     2465    4332
225     2462    4332
216     2465    4332
213     2465    4332
224     2462    4332
212     2465    4332
219     2460    4332
227     2469    4332
222     2462    4332
227     2460    4332
230     2449    4333
231     2449    4333
227     2449    4333
229     2449    4333
228     2449    4333
226     2449    4333
225     2449    4333
223     2449    4333
222     2449    4333
224     2449    4333
237     2448    4333
236     2448    4333
233     2448    4333
232     2448    4333
231     2448    4333
230     2448    4333
229     2448    4333
227     2448    4333
228     2448    4333
225     2448    4333
226     2448    4333
223     2448    4333
224     2448    4333
222     2448    4333
232     2447    4333
233     2447    4333
231     2447    4333
230     2447    4333
229     2447    4333
228     2447    4333
227     2447    4333
226     2447    4333
225     2447    4333
223     2447    4333
222     2447    4333
224     2447    4333
233     2446    4333
232     2446    4333
231     2446    4333
230     2446    4333
227     2446    4333
228     2446    4333
229     2446    4333
226     2446    4333
225     2446    4333
224     2446    4333
223     2446    4333
222     2446    4333
232     2445    4333
231     2445    4333
230     2445    4333
227     2445    4333
229     2445    4333
228     2445    4333
225     2445    4333
226     2445    4333
223     2445    4333
222     2445    4333
224     2445    4333
230     2444    4333
231     2444    4333
228     2444    4333
227     2444    4333
229     2444    4333
226     2444    4333
223     2444    4333
222     2444    4333
230     2443    4333
228     2443    4333
229     2443    4333
229     2442    4333
237     2458    4333
238     2458    4333
228     2442    4333
236     2458    4333
238     2457    4333
237     2457    4333
236     2457    4333
230     2441    4333
238     2456    4333
237     2456    4333
235     2456    4333
228     2441    4333
236     2456    4333
229     2441    4333
237     2455    4333
236     2455    4333
235     2455    4333
233     2455    4333
234     2455    4333
232     2455    4333
231     2455    4333
230     2455    4333
238     2454    4333
237     2454    4333
236     2454    4333
235     2454    4333
232     2454    4333
233     2454    4333
231     2454    4333
230     2454    4333
228     2454    4333
229     2440    4333
229     2454    4333
228     2440    4333
237     2453    4333
235     2453    4333
236     2453    4333
232     2453    4333
233     2453    4333
234     2454    4333
234     2453    4333
230     2453    4333
231     2453    4333
227     2453    4333
228     2453    4333
229     2453    4333
226     2453    4333
238     2452    4333
237     2452    4333
235     2452    4333
236     2452    4333
234     2452    4333
232     2452    4333
233     2452    4333
230     2452    4333
231     2452    4333
228     2452    4333
227     2452    4333
229     2452    4333
225     2452    4333
226     2452    4333
224     2452    4333
229     2439    4333
238     2451    4333
237     2451    4333
235     2451    4333
236     2451    4333
238     2455    4333
233     2451    4333
232     2451    4333
234     2451    4333
231     2451    4333
230     2451    4333
227     2451    4333
228     2451    4333
229     2451    4333
226     2451    4333
225     2451    4333
224     2451    4333
223     2451    4333
222     2451    4333
238     2450    4333
237     2450    4333
235     2450    4333
236     2450    4333
232     2450    4333
234     2450    4333
233     2450    4333
230     2450    4333
231     2450    4333
227     2450    4333
228     2450    4333
229     2450    4333
226     2450    4333
225     2450    4333
224     2450    4333
222     2450    4333
223     2450    4333
237     2449    4333
238     2449    4333
235     2449    4333
236     2449    4333
234     2449    4333
232     2449    4333
233     2449    4333
238     2459    4333
237     2459    4333
102     2600    4401
111     2600    4401
110     2600    4401
101     2600    4401
107     2600    4401
108     2600    4401
109     2604    4401
103     2604    4401
110     2604    4401
104     2604    4401
108     2601    4401
106     2604    4401
105     2604    4401
111     2604    4401
112     2604    4401
113     2604    4401
108     2604    4401
102     2601    4401
109     2602    4401
110     2602    4401
111     2605    4401
105     2602    4401
111     2602    4401
106     2602    4401
107     2602    4401
108     2602    4401
109     2603    4401
110     2603    4401
109     2601    4401
105     2603    4401
111     2603    4401
106     2603    4401
112     2603    4401
107     2603    4401
110     2601    4401
108     2603    4401
104     2605    4401
112     2605    4401
107     2605    4401
108     2605    4401
105     2605    4401
106     2605    4401
111     2601    4401
110     2605    4401
113     2605    4401
101     2601    4401
107     2601    4401
109     2607    4401
110     2607    4401
105     2607    4401
108     2606    4401
111     2607    4401
106     2607    4401
107     2607    4401
108     2607    4401
109     2609    4401
109     2608    4401
110     2608    4401
111     2608    4401
106     2608    4401
107     2608    4401
108     2608    4401
109     2610    4401
109     2606    4401
110     2606    4401
104     2606    4401
105     2606    4401
111     2606    4401
106     2606    4401
110     2609    4401
106     2609    4401
107     2609    4401
108     2609    4401
107     2606    4401
108     2610    4401
119     2605    4402
120     2605    4402
109     2605    4402
114     2605    4402
117     2605    4402
118     2605    4402
119     2607    4402
120     2607    4402
116     2606    4402
117     2606    4402
112     2607    4402
118     2606    4402
113     2607    4402
114     2607    4402
115     2607    4402
116     2607    4402
117     2607    4402
118     2607    4402
112     2608    4402
113     2608    4402
114     2608    4402
115     2608    4402
116     2608    4402
117     2608    4402
118     2608    4402
114     2610    4402
118     2610    4402
111     2610    4402
112     2610    4402
115     2610    4402
116     2610    4402
117     2610    4402
110     2610    4402
119     2606    4402
120     2606    4402
118     2609    4402
111     2609    4402
112     2609    4402
113     2609    4402
114     2609    4402
115     2609    4402
116     2609    4402
117     2609    4402
112     2606    4402
113     2606    4402
114     2606    4402
115     2606    4402
113     2611    4402
114     2611    4402
115     2611    4402
116     2611    4402
117     2611    4402
114     2613    4402
112     2612    4402
113     2612    4402
114     2612    4402
115     2612    4402
116     2612    4402
118     2611    4402
110     2611    4402
111     2611    4402
112     2611    4402
113     2610    4403
109     2613    4403
110     2613    4403
111     2613    4403
106     2613    4403
107     2613    4403
109     2615    4403
110     2615    4403
100     2615    4403
111     2615    4403
109     2614    4403
110     2614    4403
100     2614    4403
111     2614    4403
110     2612    4403
111     2612    4403
108     2618    4403
109     2618    4403
110     2618    4403
105     2618    4403
111     2618    4403
106     2618    4403
107     2618    4403
110     2619    4403
106     2619    4403
109     2619    4403
108     2619    4403
106     2617    4403
108     2617    4403
109     2617    4403
110     2617    4403
108     2616    4403
107     2619    4403
105     2617    4403
111     2617    4403
109     2616    4403
107     2617    4403
110     2616    4403
111     2616    4403
106     2616    4403
110     2625    4403
110     2624    4403
109     2626    4403
110     2626    4403
111     2626    4403
112     2626    4403
110     2627    4403
111     2627    4403
112     2627    4403
 99     2606    4404
100     2607    4404
 96     2607    4404
